id_unico,type,pais
Movie_795514,Película,United States
Movie_920342,Película,China
Movie_425909,Película,Canada
Movie_425909,Película,United States
Movie_745881,Película,South Korea
Movie_745881,Película,Thailand
Movie_602269,Película,United States
Movie_593395,Película,Italy
Movie_663558,Película,China
Movie_522402,Película,United States
Movie_522402,Película,India
Movie_522931,Película,Bulgaria
Movie_522931,Película,France
Movie_522931,Película,Sweden
Movie_522931,Película,United States
Movie_628704,Película,South Korea
Movie_646380,Película,United States
Movie_454527,Película,Belgium
Movie_454527,Película,France
Movie_454527,Película,Netherlands
Movie_379686,Película,United States
Movie_550205,Película,China
Movie_550205,Película,United States
Movie_576784,Película,Russia
Movie_482321,Película,United Kingdom
Movie_482321,Película,United States
Movie_796499,Película,Germany
Movie_796499,Película,United States
Movie_567189,Película,United States
Movie_585245,Película,Canada
Movie_585245,Película,United States
Movie_503736,Película,United States
Movie_672322,Película,Japan
Movie_726684,Película,Brazil
Movie_726684,Película,Canada
Movie_726684,Película,China
Movie_726684,Película,France
Movie_726684,Película,South Korea
Movie_726684,Película,United Kingdom
Movie_614409,Película,United States
Movie_618851,Película,Japan
Movie_776797,Película,Taiwan
Movie_760883,Película,Germany
Movie_760883,Película,United Kingdom
Movie_587807,Película,United States
Movie_576845,Película,United Kingdom
Movie_544401,Película,United States
Movie_798141,Película,United States
Movie_617653,Película,United States
Movie_614917,Película,United States
Movie_639721,Película,Canada
Movie_639721,Película,United States
Movie_690957,Película,India
Movie_960481,Película,Mongolia
Movie_522478,Película,Australia
Movie_522478,Película,United States
Movie_841755,Película,United States
Movie_662237,Película,South Korea
Movie_602063,Película,Japan
Movie_938086,Película,South Korea
Movie_593910,Película,United States
Movie_283566,Película,Japan
Movie_645710,Película,United States
Movie_484718,Película,United States
Movie_634528,Película,United States
Movie_602734,Película,United States
Movie_852370,Película,South Korea
Movie_513310,Película,United Kingdom
Movie_513310,Película,United States
Movie_632357,Película,United States
Movie_619778,Película,United States
Movie_860623,Película,Sweden
Movie_860623,Película,United Kingdom
Movie_860623,Película,United States
Movie_588921,Película,Peru
Movie_585216,Película,United States
Movie_581644,Película,Finland
Movie_581644,Película,United Arab Emirates
Movie_581644,Película,United States
Movie_611698,Película,China
Movie_870096,Película,China
Movie_865463,Película,South Korea
Movie_845222,Película,South Korea
Movie_760873,Película,Germany
Movie_760873,Película,Switzerland
Movie_774741,Película,Canada
Movie_774741,Película,United States
Movie_482373,Película,United States
Movie_644495,Película,Canada
Movie_644495,Película,United States
Movie_660120,Película,Norway
Movie_660120,Película,Sweden
Movie_660120,Película,Denmark
Movie_660120,Película,France
Movie_559907,Película,Canada
Movie_559907,Película,Ireland
Movie_559907,Película,United States
Movie_693113,Película,Puerto Rico
Movie_693113,Película,United States
Movie_727745,Película,United Kingdom
Movie_727745,Película,United States
Movie_630240,Película,Belgium
Movie_630240,Película,France
Movie_770254,Película,United States
Movie_547565,Película,United Kingdom
Movie_547565,Película,United States
Movie_797787,Película,China
Movie_797787,Película,Hong Kong
Movie_797787,Película,Taiwan
Movie_797787,Película,United States
Movie_671043,Película,France
Movie_458220,Película,United States
Movie_603661,Película,United Kingdom
Movie_603661,Película,United States
Movie_865921,Película,China
Movie_589761,Película,Russia
Movie_567748,Película,United States
Movie_680531,Película,France
Movie_813258,Película,United States
Movie_581734,Película,United States
Movie_826945,Película,South Korea
Movie_610253,Película,United States
Movie_753453,Película,Indonesia
Movie_753453,Película,United States
Movie_597208,Película,United States
Movie_773621,Película,Japan
Movie_920081,Película,United States
Movie_918692,Película,Russia
Movie_918692,Película,Uzbekistan
Movie_592508,Película,India
Movie_654739,Película,South Korea
Movie_637693,Película,United States
Movie_1055110,Película,Japan
Movie_797838,Película,Estonia
Movie_797838,Película,United Kingdom
Movie_797838,Película,United States
Movie_892222,Película,South Korea
Movie_843241,Película,Japan
Movie_672582,Película,Belgium
Movie_672582,Película,France
Movie_672582,Película,United States
Movie_526811,Película,Belgium
Movie_526811,Película,France
Movie_646207,Película,Canada
Movie_646207,Película,United States
Movie_666243,Película,Poland
Movie_666243,Película,South Korea
Movie_666243,Película,United States
Movie_740925,Película,Romania
Movie_740925,Película,United States
Movie_542178,Película,United States
Movie_787723,Película,United States
Movie_787723,Película,Canada
Movie_617502,Película,Bulgaria
Movie_617502,Película,France
Movie_617502,Película,United States
Movie_795607,Película,China
Movie_875104,Película,China
Movie_630004,Película,France
Movie_630004,Película,Spain
Movie_591273,Película,United States
Movie_609972,Película,Germany
Movie_609972,Película,United States
Movie_449406,Película,United States
Movie_449406,Película,Hong Kong
Movie_685274,Película,Japan
Movie_871964,Película,Poland
Movie_846214,Película,United States
Movie_516329,Película,United States
Movie_637534,Película,France
Movie_524369,Película,United States
Movie_638597,Película,United States
Movie_729720,Película,France
Movie_629028,Película,South Korea
Movie_718032,Película,Canada
Movie_718032,Película,United States
Movie_893694,Película,Philippines
Movie_623511,Película,Norway
Movie_842033,Película,South Korea
Movie_881460,Película,United States
Movie_638449,Película,Canada
Movie_638449,Película,United Kingdom
Movie_763025,Película,United States
Movie_628534,Película,India
Movie_628534,Película,Singapore
Movie_628534,Película,United States
Movie_628914,Película,United States
Movie_591274,Película,United States
Movie_578701,Película,Canada
Movie_578701,Película,United States
Movie_586047,Película,South Korea
Movie_877013,Película,Belarus
Movie_877013,Película,France
Movie_877013,Película,Kazakhstan
Movie_877013,Película,United States
Movie_644583,Película,United Kingdom
Movie_644583,Película,United States
Movie_763788,Película,United States
Movie_525660,Película,China
Movie_525660,Película,Hong Kong
Movie_525660,Película,Japan
Movie_873972,Película,United States
Movie_672741,Película,France
Movie_672741,Película,United States
Movie_691179,Película,United States
Movie_810271,Película,United States
Movie_762079,Película,Belgium
Movie_762079,Película,France
Movie_653349,Película,United States
Movie_654974,Película,United States
Movie_513692,Película,China
Movie_513692,Película,Hong Kong
Movie_775244,Película,Egypt
Movie_740658,Película,China
Movie_601666,Película,United Kingdom
Movie_601666,Película,United States
Movie_681887,Película,United States
Movie_776305,Película,Japan
Movie_763164,Película,Canada
Movie_763164,Película,United Arab Emirates
Movie_763164,Película,United States
Movie_763164,Película,United Kingdom
Movie_753601,Película,Belgium
Movie_753601,Película,France
Movie_753601,Película,United States
Movie_811592,Película,United Kingdom
Movie_811592,Película,United States
Movie_669671,Película,United Kingdom
Movie_669671,Película,United States
Movie_1050922,Película,Sri Lanka
Movie_807196,Película,United Kingdom
Movie_598331,Película,United States
Movie_843906,Película,United States
Movie_877183,Película,United States
Movie_595813,Película,United States
Movie_808023,Película,United States
Movie_581389,Película,South Korea
Movie_738652,Película,United States
Movie_670981,Película,Argentina
Movie_670981,Película,Brazil
Movie_670981,Película,Germany
Movie_670981,Película,Mexico
Movie_670981,Película,Switzerland
Movie_670981,Película,United States
Movie_670981,Película,France
Movie_670981,Película,Netherlands
Movie_514466,Película,Finland
Movie_764835,Película,Canada
Movie_764835,Película,United States
Movie_730840,Película,United States
Movie_766798,Película,Spain
Movie_662638,Película,Japan
Movie_763329,Película,United States
Movie_860867,Película,United States
Movie_695932,Película,Japan
Movie_645788,Película,Bulgaria
Movie_645788,Película,Romania
Movie_645788,Película,United Kingdom
Movie_645788,Película,United States
Movie_410113,Película,United States
Movie_773543,Película,Russia
Movie_736545,Película,South Korea
Movie_649409,Película,United States
Movie_866038,Película,United States
Movie_866038,Película,Thailand
Movie_591275,Película,United States
Movie_775996,Película,United States
Movie_619297,Película,United States
Movie_663260,Película,France
Movie_796849,Película,Japan
Movie_796849,Película,United States
Movie_567690,Película,Japan
Movie_567690,Película,United States
Movie_597890,Película,Czech Republic
Movie_597890,Película,Romania
Movie_597890,Película,United Kingdom
Movie_597890,Película,United States
Movie_579047,Película,United States
Movie_785663,Película,United States
Movie_607259,Película,Canada
Movie_607259,Película,United States
Movie_798544,Película,Japan
Movie_616651,Película,France
Movie_616651,Película,United States
Movie_817485,Película,South Korea
Movie_736073,Película,United States
Movie_615643,Película,United States
Movie_800497,Película,United States
Movie_537116,Película,United States
Movie_595743,Película,Hungary
Movie_595743,Película,Netherlands
Movie_595743,Película,Switzerland
Movie_595743,Película,United Kingdom
Movie_573164,Película,Mexico
Movie_672647,Película,United States
Movie_744746,Película,Ireland
Movie_600583,Película,Australia
Movie_600583,Película,Canada
Movie_600583,Película,New Zealand
Movie_600583,Película,United Kingdom
Movie_615658,Película,Canada
Movie_615658,Película,United States
Movie_559581,Película,Germany
Movie_559581,Película,United States
Movie_769749,Película,United States
Movie_761898,Película,Japan
Movie_736074,Película,United States
Movie_866678,Película,Poland
Movie_645886,Película,Germany
Movie_645886,Película,United Kingdom
Movie_645886,Película,United States
Movie_583406,Película,Canada
Movie_583406,Película,United States
Movie_659940,Película,Denmark
Movie_659940,Película,Germany
Movie_854188,Película,United Kingdom
Movie_731740,Película,United States
Movie_623135,Película,South Korea
Movie_591538,Película,United States
Movie_602302,Película,South Korea
Movie_512025,Película,United States
Movie_862855,Película,China
Movie_862855,Película,United States
Movie_760195,Película,United States
Movie_597891,Película,United States
Movie_793998,Película,France
Movie_711963,Película,New Zealand
Movie_726916,Película,Sweden
Movie_633802,Película,Russia
Movie_618162,Película,United States
Movie_844069,Película,South Korea
Movie_768334,Película,Italy
Movie_682254,Película,United States
Movie_739413,Película,United States
Movie_698201,Película,Japan
Movie_649087,Película,Sweden
